Food_ID,m49code,country,region,cpc_code,commodity,year,loss_percentage,activity,food_supply_stage,cause_of_loss,,,,,,,
18396,706,Somalia,,113,Rice,2003,1.25,Transportation,Farm,,,,,,,,
18397,706,Somalia,,113,Rice,2003,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18398,706,Somalia,,113,Rice,2003,2.5,Winnowing,Farm,,,,,,,,
18399,706,Somalia,,113,Rice,2003,3.13714,"Shelling, Threshing",,,,,,,,,
18400,706,Somalia,,113,Rice,2003,0.1,Storage,Farm,,,,,,,,
18401,706,Somalia,,114,Sorghum,2003,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18402,706,Somalia,,114,Sorghum,2003,3.6,"Shelling, Threshing",,,,,,,,,
18403,706,Somalia,,114,Sorghum,2003,2.16667,Transportation,Farm,,,,,,,,
18404,706,Somalia,,114,Sorghum,2003,1.12445,Storage,Farm,,,,,,,,
18405,706,Somalia,,114,Sorghum,2003,2.65,Storage,Storage,,,,,,,,
18406,706,Somalia,,114,Sorghum,2003,1,Transportation,Transport,,,,,,,,
18407,706,Somalia,,112,Maize (corn),2004,1.32,"Shelling, Threshing",,,,,,,,,
18408,706,Somalia,,112,Maize (corn),2004,2.65,Storage,Storage,,,,,,,,
18409,706,Somalia,,112,Maize (corn),2004,1.78856,Storage,Farm,,,,,,,,
18410,706,Somalia,,112,Maize (corn),2004,1.65,Transportation,Transport,,,,,,,,
18411,706,Somalia,,112,Maize (corn),2004,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18412,706,Somalia,,112,Maize (corn),2004,4,Drying,Farm,,,,,,,,
18413,706,Somalia,,112,Maize (corn),2004,2.41667,Transportation,Farm,,,,,,,,
18414,706,Somalia,,113,Rice,2004,2.5,Winnowing,Farm,,,,,,,,
18415,706,Somalia,,113,Rice,2004,3.13714,"Shelling, Threshing",,,,,,,,,
18416,706,Somalia,,113,Rice,2004,0.1,Storage,Farm,,,,,,,,
18417,706,Somalia,,113,Rice,2004,1.25,Transportation,Farm,,,,,,,,
18418,706,Somalia,,113,Rice,2004,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18419,706,Somalia,,114,Sorghum,2004,2.16667,Transportation,Farm,,,,,,,,
18420,706,Somalia,,114,Sorghum,2004,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18421,706,Somalia,,114,Sorghum,2004,3.6,"Shelling, Threshing",,,,,,,,,
18422,706,Somalia,,114,Sorghum,2004,0.80878,Storage,Farm,,,,,,,,
18423,706,Somalia,,114,Sorghum,2004,2.65,Storage,Storage,,,,,,,,
18424,706,Somalia,,114,Sorghum,2004,1,Transportation,Transport,,,,,,,,
18425,706,Somalia,,112,Maize (corn),2005,4,Drying,Farm,,,,,,,,
18426,706,Somalia,,112,Maize (corn),2005,2.65,Storage,Storage,,,,,,,,
18427,706,Somalia,,112,Maize (corn),2005,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18428,706,Somalia,,112,Maize (corn),2005,1.65,Transportation,Transport,,,,,,,,
18429,706,Somalia,,112,Maize (corn),2005,2.41667,Transportation,Farm,,,,,,,,
18430,706,Somalia,,112,Maize (corn),2005,2.04497,Storage,Farm,,,,,,,,
18431,706,Somalia,,112,Maize (corn),2005,1.32,"Shelling, Threshing",,,,,,,,,
18432,706,Somalia,,113,Rice,2005,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18433,706,Somalia,,113,Rice,2005,1.25,Transportation,Farm,,,,,,,,
18434,706,Somalia,,113,Rice,2005,0.1,Storage,Farm,,,,,,,,
18435,706,Somalia,,113,Rice,2005,2.5,Winnowing,Farm,,,,,,,,
18436,706,Somalia,,113,Rice,2005,3.13714,"Shelling, Threshing",,,,,,,,,
18437,706,Somalia,,114,Sorghum,2005,2.16667,Transportation,Farm,,,,,,,,
18438,706,Somalia,,114,Sorghum,2005,3.6,"Shelling, Threshing",,,,,,,,,
18439,706,Somalia,,114,Sorghum,2005,1,Transportation,Transport,,,,,,,,
18440,706,Somalia,,114,Sorghum,2005,2.65,Storage,Storage,,,,,,,,
18441,706,Somalia,,114,Sorghum,2005,1.40339,Storage,Farm,,,,,,,,
18442,706,Somalia,,114,Sorghum,2005,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18443,706,Somalia,,112,Maize (corn),2006,1.65,Transportation,Transport,,,,,,,,
18444,706,Somalia,,112,Maize (corn),2006,2.65,Storage,Storage,,,,,,,,
18445,706,Somalia,,112,Maize (corn),2006,1.72826,Storage,Farm,,,,,,,,
18446,706,Somalia,,112,Maize (corn),2006,4,Drying,Farm,,,,,,,,
18447,706,Somalia,,112,Maize (corn),2006,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18448,706,Somalia,,112,Maize (corn),2006,2.41667,Transportation,Farm,,,,,,,,
18449,706,Somalia,,112,Maize (corn),2006,1.32,"Shelling, Threshing",,,,,,,,,
18450,706,Somalia,,113,Rice,2006,2.5,Winnowing,Farm,,,,,,,,
18451,706,Somalia,,113,Rice,2006,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18452,706,Somalia,,113,Rice,2006,1.25,Transportation,Farm,,,,,,,,
18453,706,Somalia,,113,Rice,2006,0.1,Storage,Farm,,,,,,,,
18454,706,Somalia,,113,Rice,2006,3.13714,"Shelling, Threshing",,,,,,,,,
18455,706,Somalia,,114,Sorghum,2006,2.16667,Transportation,Farm,,,,,,,,
18456,706,Somalia,,114,Sorghum,2006,1,Transportation,Transport,,,,,,,,
18457,706,Somalia,,114,Sorghum,2006,2.65,Storage,Storage,,,,,,,,
18458,706,Somalia,,114,Sorghum,2006,3.6,"Shelling, Threshing",,,,,,,,,
18459,706,Somalia,,114,Sorghum,2006,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18460,706,Somalia,,114,Sorghum,2006,1.01379,Storage,Farm,,,,,,,,
18461,706,Somalia,,112,Maize (corn),2007,4,Drying,Farm,,,,,,,,
18462,706,Somalia,,112,Maize (corn),2007,2.41667,Transportation,Farm,,,,,,,,
18463,706,Somalia,,112,Maize (corn),2007,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18464,706,Somalia,,112,Maize (corn),2007,2.65,Storage,Storage,,,,,,,,
18465,706,Somalia,,112,Maize (corn),2007,1.32,"Shelling, Threshing",,,,,,,,,
18466,706,Somalia,,112,Maize (corn),2007,1.9434,Storage,Farm,,,,,,,,
18467,706,Somalia,,112,Maize (corn),2007,1.65,Transportation,Transport,,,,,,,,
18468,706,Somalia,,113,Rice,2007,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18469,706,Somalia,,113,Rice,2007,1.25,Transportation,Farm,,,,,,,,
18470,706,Somalia,,113,Rice,2007,2.5,Winnowing,Farm,,,,,,,,
18471,706,Somalia,,113,Rice,2007,0.1,Storage,Farm,,,,,,,,
18472,706,Somalia,,113,Rice,2007,3.13714,"Shelling, Threshing",,,,,,,,,
18473,706,Somalia,,114,Sorghum,2007,2.65,Storage,Storage,,,,,,,,
18474,706,Somalia,,114,Sorghum,2007,3.6,"Shelling, Threshing",,,,,,,,,
18475,706,Somalia,,114,Sorghum,2007,1.27774,Storage,Farm,,,,,,,,
18476,706,Somalia,,114,Sorghum,2007,2.16667,Transportation,Farm,,,,,,,,
18477,706,Somalia,,114,Sorghum,2007,1,Transportation,Transport,,,,,,,,
18478,706,Somalia,,114,Sorghum,2007,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18479,706,Somalia,,112,Maize (corn),2008,4,Drying,Farm,,,,,,,,
18480,706,Somalia,,112,Maize (corn),2008,15.3594,"Drying, Harvesting",Harvest,,,,,,,,
18481,706,Somalia,,112,Maize (corn),2008,1.32,"Shelling, Threshing",,,,,,,,,
18482,706,Somalia,,112,Maize (corn),2008,1.65,Transportation,Transport,,,,,,,,
18483,706,Somalia,,112,Maize (corn),2008,2.65,Storage,Storage,,,,,,,,
18484,706,Somalia,,112,Maize (corn),2008,2.41667,Transportation,Farm,,,,,,,,
18485,706,Somalia,,112,Maize (corn),2008,1.80977,Storage,Farm,,,,,,,,
18486,706,Somalia,,113,Rice,2008,0.1,Storage,Farm,,,,,,,,
18487,706,Somalia,,113,Rice,2008,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18488,706,Somalia,,113,Rice,2008,1.25,Transportation,Farm,,,,,,,,
18489,706,Somalia,,113,Rice,2008,2.5,Winnowing,Farm,,,,,,,,
18490,706,Somalia,,113,Rice,2008,3.13714,"Shelling, Threshing",,,,,,,,,
18491,706,Somalia,,114,Sorghum,2008,4.5566,"Drying, Harvesting",Harvest,,,,,,,,
18492,706,Somalia,,114,Sorghum,2008,2.16667,Transportation,Farm,,,,,,,,
18493,706,Somalia,,114,Sorghum,2008,1,Transportation,Transport,,,,,,,,
18494,706,Somalia,,114,Sorghum,2008,3.6,"Shelling, Threshing",,,,,,,,,
18495,706,Somalia,,114,Sorghum,2008,1.1948,Storage,Farm,,,,,,,,
18496,706,Somalia,,114,Sorghum,2008,2.65,Storage,Storage,,,,,,,,
18497,706,Somalia,,112,Maize (corn),2009,15.531,"Drying, Harvesting",Harvest,,,,,,,,
18498,706,Somalia,,112,Maize (corn),2009,2.65,Storage,Storage,,,,,,,,
18499,706,Somalia,,112,Maize (corn),2009,1.32,"Shelling, Threshing",,,,,,,,,
18500,706,Somalia,,112,Maize (corn),2009,1.65,Transportation,Transport,,,,,,,,
18501,706,Somalia,,112,Maize (corn),2009,2.41667,Transportation,Farm,,,,,,,,
18502,706,Somalia,,112,Maize (corn),2009,4,Drying,Farm,,,,,,,,
18503,706,Somalia,,112,Maize (corn),2009,0.928637,Storage,Farm,,,,,,,,
18504,706,Somalia,,113,Rice,2009,0.1,Storage,Farm,,,,,,,,
18505,706,Somalia,,113,Rice,2009,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18506,706,Somalia,,113,Rice,2009,1.25,Transportation,Farm,,,,,,,,
18507,706,Somalia,,113,Rice,2009,3.13714,"Shelling, Threshing",,,,,,,,,
18508,706,Somalia,,113,Rice,2009,2.5,Winnowing,Farm,,,,,,,,
18509,706,Somalia,,114,Sorghum,2009,1,Transportation,Transport,,,,,,,,
18510,706,Somalia,,114,Sorghum,2009,2.16667,Transportation,Farm,,,,,,,,
18511,706,Somalia,,114,Sorghum,2009,4.5663,"Drying, Harvesting",Harvest,,,,,,,,
18512,706,Somalia,,114,Sorghum,2009,2.65,Storage,Storage,,,,,,,,
18513,706,Somalia,,114,Sorghum,2009,0.888894,Storage,Farm,,,,,,,,
18514,706,Somalia,,114,Sorghum,2009,3.6,"Shelling, Threshing",,,,,,,,,
18515,706,Somalia,,112,Maize (corn),2010,14.0386,"Drying, Harvesting",Harvest,,,,,,,,
18516,706,Somalia,,112,Maize (corn),2010,2.5887,Storage,Farm,,,,,,,,
18517,706,Somalia,,112,Maize (corn),2010,2.65,Storage,Storage,,,,,,,,
18518,706,Somalia,,112,Maize (corn),2010,2.41667,Transportation,Farm,,,,,,,,
18519,706,Somalia,,112,Maize (corn),2010,1.32,"Shelling, Threshing",,,,,,,,,
18520,706,Somalia,,112,Maize (corn),2010,1.65,Transportation,Transport,,,,,,,,
18521,706,Somalia,,112,Maize (corn),2010,4,Drying,Farm,,,,,,,,
18522,706,Somalia,,113,Rice,2010,2.5,Winnowing,Farm,,,,,,,,
18523,706,Somalia,,113,Rice,2010,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18524,706,Somalia,,113,Rice,2010,1.25,Transportation,Farm,,,,,,,,
18525,706,Somalia,,113,Rice,2010,3.13714,"Shelling, Threshing",,,,,,,,,
18526,706,Somalia,,113,Rice,2010,0.1,Storage,Farm,,,,,,,,
18527,706,Somalia,,114,Sorghum,2010,1,Transportation,Transport,,,,,,,,
18528,706,Somalia,,114,Sorghum,2010,3.6,"Shelling, Threshing",,,,,,,,,
18529,706,Somalia,,114,Sorghum,2010,0.978377,Storage,Farm,,,,,,,,
18530,706,Somalia,,114,Sorghum,2010,4.56826,"Drying, Harvesting",Harvest,,,,,,,,
18531,706,Somalia,,114,Sorghum,2010,2.16667,Transportation,Farm,,,,,,,,
18532,706,Somalia,,114,Sorghum,2010,2.65,Storage,Storage,,,,,,,,
18533,706,Somalia,,112,Maize (corn),2011,4,Drying,Farm,,,,,,,,
18534,706,Somalia,,112,Maize (corn),2011,0.50722,Storage,Farm,,,,,,,,
18535,706,Somalia,,112,Maize (corn),2011,14.6694,"Drying, Harvesting",Harvest,,,,,,,,
18536,706,Somalia,,112,Maize (corn),2011,2.65,Storage,Storage,,,,,,,,
18537,706,Somalia,,112,Maize (corn),2011,1.65,Transportation,Transport,,,,,,,,
18538,706,Somalia,,112,Maize (corn),2011,2.41667,Transportation,Farm,,,,,,,,
18539,706,Somalia,,112,Maize (corn),2011,1.32,"Shelling, Threshing",,,,,,,,,
18540,706,Somalia,,113,Rice,2011,1.25,Transportation,Farm,,,,,,,,
18541,706,Somalia,,113,Rice,2011,3.13714,"Shelling, Threshing",,,,,,,,,
18542,706,Somalia,,113,Rice,2011,2.5,Winnowing,Farm,,,,,,,,
18543,706,Somalia,,113,Rice,2011,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18544,706,Somalia,,113,Rice,2011,0.1,Storage,Farm,,,,,,,,
18545,706,Somalia,,114,Sorghum,2011,2.65,Storage,Storage,,,,,,,,
18546,706,Somalia,,114,Sorghum,2011,2.16667,Transportation,Farm,,,,,,,,
18547,706,Somalia,,114,Sorghum,2011,3.6,"Shelling, Threshing",,,,,,,,,
18548,706,Somalia,,114,Sorghum,2011,4.55137,"Drying, Harvesting",Harvest,,,,,,,,
18549,706,Somalia,,114,Sorghum,2011,1,Transportation,Transport,,,,,,,,
18550,706,Somalia,,114,Sorghum,2011,0.0155465,Storage,Farm,,,,,,,,
18551,706,Somalia,,112,Maize (corn),2012,14.1269,"Drying, Harvesting",Harvest,,,,,,,,
18552,706,Somalia,,112,Maize (corn),2012,1.32,"Shelling, Threshing",,,,,,,,,
18553,706,Somalia,,112,Maize (corn),2012,1.65,Transportation,Transport,,,,,,,,
18554,706,Somalia,,112,Maize (corn),2012,2.41667,Transportation,Farm,,,,,,,,
18555,706,Somalia,,112,Maize (corn),2012,2.65,Storage,Storage,,,,,,,,
18556,706,Somalia,,112,Maize (corn),2012,4,Drying,Farm,,,,,,,,
18557,706,Somalia,,112,Maize (corn),2012,3.77536,Storage,Farm,,,,,,,,
18558,706,Somalia,,113,Rice,2012,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18559,706,Somalia,,113,Rice,2012,0.1,Storage,Farm,,,,,,,,
18560,706,Somalia,,113,Rice,2012,3.13714,"Shelling, Threshing",,,,,,,,,
18561,706,Somalia,,113,Rice,2012,1.25,Transportation,Farm,,,,,,,,
18562,706,Somalia,,113,Rice,2012,2.5,Winnowing,Farm,,,,,,,,
18563,706,Somalia,,114,Sorghum,2012,3.6,"Shelling, Threshing",,,,,,,,,
18564,706,Somalia,,114,Sorghum,2012,1,Transportation,Transport,,,,,,,,
18565,706,Somalia,,114,Sorghum,2012,2.16667,Transportation,Farm,,,,,,,,
18566,706,Somalia,,114,Sorghum,2012,2.65,Storage,Storage,,,,,,,,
18567,706,Somalia,,114,Sorghum,2012,1.9467,Storage,Farm,,,,,,,,
18568,706,Somalia,,114,Sorghum,2012,4.55028,"Drying, Harvesting",Harvest,,,,,,,,
18569,706,Somalia,,112,Maize (corn),2013,2.41667,Transportation,Farm,,,,,,,,
18570,706,Somalia,,112,Maize (corn),2013,1.30359,Storage,Farm,,,,,,,,
18571,706,Somalia,,112,Maize (corn),2013,2.65,Storage,Storage,,,,,,,,
18572,706,Somalia,,112,Maize (corn),2013,1.32,"Shelling, Threshing",,,,,,,,,
18573,706,Somalia,,112,Maize (corn),2013,1.65,Transportation,Transport,,,,,,,,
18574,706,Somalia,,112,Maize (corn),2013,4,Drying,Farm,,,,,,,,
18575,706,Somalia,,112,Maize (corn),2013,14.3993,"Drying, Harvesting",Harvest,,,,,,,,
18576,706,Somalia,,113,Rice,2013,3.13714,"Shelling, Threshing",,,,,,,,,
18577,706,Somalia,,113,Rice,2013,2.5,Winnowing,Farm,,,,,,,,
18578,706,Somalia,,113,Rice,2013,0.1,Storage,Farm,,,,,,,,
18579,706,Somalia,,113,Rice,2013,1.25,Transportation,Farm,,,,,,,,
18580,706,Somalia,,113,Rice,2013,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18581,706,Somalia,,114,Sorghum,2013,1,Transportation,Transport,,,,,,,,
18582,706,Somalia,,114,Sorghum,2013,2.65,Storage,Storage,,,,,,,,
18583,706,Somalia,,114,Sorghum,2013,0.853967,Storage,Farm,,,,,,,,
18584,706,Somalia,,114,Sorghum,2013,2.16667,Transportation,Farm,,,,,,,,
18585,706,Somalia,,114,Sorghum,2013,4.57372,"Drying, Harvesting",Harvest,,,,,,,,
18586,706,Somalia,,114,Sorghum,2013,3.6,"Shelling, Threshing",,,,,,,,,
18587,706,Somalia,,112,Maize (corn),2014,1.65,Transportation,Transport,,,,,,,,
18588,706,Somalia,,112,Maize (corn),2014,1.60522,Storage,Farm,,,,,,,,
18589,706,Somalia,,112,Maize (corn),2014,2.41667,Transportation,Farm,,,,,,,,
18590,706,Somalia,,112,Maize (corn),2014,2.65,Storage,Storage,,,,,,,,
18591,706,Somalia,,112,Maize (corn),2014,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18592,706,Somalia,,112,Maize (corn),2014,4,Drying,Farm,,,,,,,,
18593,706,Somalia,,112,Maize (corn),2014,1.32,"Shelling, Threshing",,,,,,,,,
18594,706,Somalia,,113,Rice,2014,2.5,Winnowing,Farm,,,,,,,,
18595,706,Somalia,,113,Rice,2014,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18596,706,Somalia,,113,Rice,2014,0.1,Storage,Farm,,,,,,,,
18597,706,Somalia,,113,Rice,2014,1.25,Transportation,Farm,,,,,,,,
18598,706,Somalia,,113,Rice,2014,3.13714,"Shelling, Threshing",,,,,,,,,
18599,706,Somalia,,114,Sorghum,2014,2.16667,Transportation,Farm,,,,,,,,
18600,706,Somalia,,114,Sorghum,2014,0.904814,Storage,Farm,,,,,,,,
18601,706,Somalia,,114,Sorghum,2014,1,Transportation,Transport,,,,,,,,
18602,706,Somalia,,114,Sorghum,2014,3.6,"Shelling, Threshing",,,,,,,,,
18603,706,Somalia,,114,Sorghum,2014,2.65,Storage,Storage,,,,,,,,
18604,706,Somalia,,114,Sorghum,2014,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18605,706,Somalia,,112,Maize (corn),2015,1.12494,Storage,Farm,,,,,,,,
18606,706,Somalia,,112,Maize (corn),2015,1.65,Transportation,Transport,,,,,,,,
18607,706,Somalia,,112,Maize (corn),2015,2.41667,Transportation,Farm,,,,,,,,
18608,706,Somalia,,112,Maize (corn),2015,4,Drying,Farm,,,,,,,,
18609,706,Somalia,,112,Maize (corn),2015,1.32,"Shelling, Threshing",,,,,,,,,
18610,706,Somalia,,112,Maize (corn),2015,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18611,706,Somalia,,112,Maize (corn),2015,2.65,Storage,Storage,,,,,,,,
18612,706,Somalia,,113,Rice,2015,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18613,706,Somalia,,113,Rice,2015,0.1,Storage,Farm,,,,,,,,
18614,706,Somalia,,113,Rice,2015,1.25,Transportation,Farm,,,,,,,,
18615,706,Somalia,,113,Rice,2015,3.13714,"Shelling, Threshing",,,,,,,,,
18616,706,Somalia,,113,Rice,2015,2.5,Winnowing,Farm,,,,,,,,
18617,706,Somalia,,114,Sorghum,2015,3.6,"Shelling, Threshing",,,,,,,,,
18618,706,Somalia,,114,Sorghum,2015,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18619,706,Somalia,,114,Sorghum,2015,1,Transportation,Transport,,,,,,,,
18620,706,Somalia,,114,Sorghum,2015,2.16667,Transportation,Farm,,,,,,,,
18621,706,Somalia,,114,Sorghum,2015,0.741618,Storage,Farm,,,,,,,,
18622,706,Somalia,,114,Sorghum,2015,2.65,Storage,Storage,,,,,,,,
18623,706,Somalia,,112,Maize (corn),2016,1.2562,Storage,Farm,,,,,,,,
18624,706,Somalia,,112,Maize (corn),2016,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18625,706,Somalia,,112,Maize (corn),2016,1.32,"Shelling, Threshing",,,,,,,,,
18626,706,Somalia,,112,Maize (corn),2016,4,Drying,Farm,,,,,,,,
18627,706,Somalia,,112,Maize (corn),2016,1.65,Transportation,Transport,,,,,,,,
18628,706,Somalia,,112,Maize (corn),2016,2.65,Storage,Storage,,,,,,,,
18629,706,Somalia,,112,Maize (corn),2016,2.41667,Transportation,Farm,,,,,,,,
18630,706,Somalia,,113,Rice,2016,1.25,Transportation,Farm,,,,,,,,
18631,706,Somalia,,113,Rice,2016,0.1,Storage,Farm,,,,,,,,
18632,706,Somalia,,113,Rice,2016,2.5,Winnowing,Farm,,,,,,,,
18633,706,Somalia,,113,Rice,2016,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18634,706,Somalia,,113,Rice,2016,3.13714,"Shelling, Threshing",,,,,,,,,
18635,706,Somalia,,114,Sorghum,2016,0.880028,Storage,Farm,,,,,,,,
18636,706,Somalia,,114,Sorghum,2016,2.65,Storage,Storage,,,,,,,,
18637,706,Somalia,,114,Sorghum,2016,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18638,706,Somalia,,114,Sorghum,2016,2.16667,Transportation,Farm,,,,,,,,
18639,706,Somalia,,114,Sorghum,2016,1,Transportation,Transport,,,,,,,,
18640,706,Somalia,,114,Sorghum,2016,3.6,"Shelling, Threshing",,,,,,,,,
18641,706,Somalia,,112,Maize (corn),2017,1.65,Transportation,Transport,,,,,,,,
18642,706,Somalia,,112,Maize (corn),2017,1.32,"Shelling, Threshing",,,,,,,,,
18643,706,Somalia,,112,Maize (corn),2017,2.65,Storage,Storage,,,,,,,,
18644,706,Somalia,,112,Maize (corn),2017,4,Drying,Farm,,,,,,,,
18645,706,Somalia,,112,Maize (corn),2017,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18646,706,Somalia,,112,Maize (corn),2017,2.41667,Transportation,Farm,,,,,,,,
18647,706,Somalia,,112,Maize (corn),2017,1.00136,Storage,Farm,,,,,,,,
18648,706,Somalia,,113,Rice,2017,0.1,Storage,Farm,,,,,,,,
18649,706,Somalia,,113,Rice,2017,1.25,Transportation,Farm,,,,,,,,
18650,706,Somalia,,113,Rice,2017,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18651,706,Somalia,,113,Rice,2017,3.13714,"Shelling, Threshing",,,,,,,,,
18652,706,Somalia,,113,Rice,2017,2.5,Winnowing,Farm,,,,,,,,
18653,706,Somalia,,114,Sorghum,2017,2.16667,Transportation,Farm,,,,,,,,
18654,706,Somalia,,114,Sorghum,2017,3.6,"Shelling, Threshing",,,,,,,,,
18655,706,Somalia,,114,Sorghum,2017,2.65,Storage,Storage,,,,,,,,
18656,706,Somalia,,114,Sorghum,2017,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18657,706,Somalia,,114,Sorghum,2017,1,Transportation,Transport,,,,,,,,
18658,706,Somalia,,114,Sorghum,2017,0.825791,Storage,Farm,,,,,,,,
18659,706,Somalia,,112,Maize (corn),2018,1.65,Transportation,Transport,,,,,,,,
18660,706,Somalia,,112,Maize (corn),2018,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18661,706,Somalia,,112,Maize (corn),2018,4,Drying,Farm,,,,,,,,
18662,706,Somalia,,112,Maize (corn),2018,1.17507,Storage,Farm,,,,,,,,
18663,706,Somalia,,112,Maize (corn),2018,1.32,"Shelling, Threshing",,,,,,,,,
18664,706,Somalia,,112,Maize (corn),2018,2.41667,Transportation,Farm,,,,,,,,
18665,706,Somalia,,112,Maize (corn),2018,2.65,Storage,Storage,,,,,,,,
18666,706,Somalia,,113,Rice,2018,0.1,Storage,Farm,,,,,,,,
18667,706,Somalia,,113,Rice,2018,1.25,Transportation,Farm,,,,,,,,
18668,706,Somalia,,113,Rice,2018,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18669,706,Somalia,,113,Rice,2018,3.13714,"Shelling, Threshing",,,,,,,,,
18670,706,Somalia,,113,Rice,2018,2.5,Winnowing,Farm,,,,,,,,
18671,706,Somalia,,114,Sorghum,2018,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18672,706,Somalia,,114,Sorghum,2018,3.6,"Shelling, Threshing",,,,,,,,,
18673,706,Somalia,,114,Sorghum,2018,2.65,Storage,Storage,,,,,,,,
18674,706,Somalia,,114,Sorghum,2018,1,Transportation,Transport,,,,,,,,
18675,706,Somalia,,114,Sorghum,2018,0.750896,Storage,Farm,,,,,,,,
18676,706,Somalia,,114,Sorghum,2018,2.16667,Transportation,Farm,,,,,,,,
18677,706,Somalia,,112,Maize (corn),2019,2.41667,Transportation,Farm,,,,,,,,
18678,706,Somalia,,112,Maize (corn),2019,4,Drying,Farm,,,,,,,,
18679,706,Somalia,,112,Maize (corn),2019,1.32,"Shelling, Threshing",,,,,,,,,
18680,706,Somalia,,112,Maize (corn),2019,2.65,Storage,Storage,,,,,,,,
18681,706,Somalia,,112,Maize (corn),2019,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18682,706,Somalia,,112,Maize (corn),2019,1.06531,Storage,Farm,,,,,,,,
18683,706,Somalia,,112,Maize (corn),2019,1.65,Transportation,Transport,,,,,,,,
18684,706,Somalia,,113,Rice,2019,2.5,Winnowing,Farm,,,,,,,,
18685,706,Somalia,,113,Rice,2019,1.25,Transportation,Farm,,,,,,,,
18686,706,Somalia,,113,Rice,2019,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18687,706,Somalia,,113,Rice,2019,3.13714,"Shelling, Threshing",,,,,,,,,
18688,706,Somalia,,113,Rice,2019,0.1,Storage,Farm,,,,,,,,
18689,706,Somalia,,114,Sorghum,2019,1,Transportation,Transport,,,,,,,,
18690,706,Somalia,,114,Sorghum,2019,0.836338,Storage,Farm,,,,,,,,
18691,706,Somalia,,114,Sorghum,2019,2.65,Storage,Storage,,,,,,,,
18692,706,Somalia,,114,Sorghum,2019,2.16667,Transportation,Farm,,,,,,,,
18693,706,Somalia,,114,Sorghum,2019,3.6,"Shelling, Threshing",,,,,,,,,
18694,706,Somalia,,114,Sorghum,2019,4.55,"Drying, Harvesting",Harvest,,,,,,,,
18695,706,Somalia,,112,Maize (corn),2020,2.65,Storage,Storage,,,,,,,,
18696,706,Somalia,,112,Maize (corn),2020,2.41667,Transportation,Farm,,,,,,,,
18697,706,Somalia,,112,Maize (corn),2020,1.12564,Storage,Farm,,,,,,,,
18698,706,Somalia,,112,Maize (corn),2020,6.42,"Drying, Harvesting",Harvest,,,,,,,,
18699,706,Somalia,,112,Maize (corn),2020,4,Drying,Farm,,,,,,,,
18700,706,Somalia,,112,Maize (corn),2020,1.32,"Shelling, Threshing",,,,,,,,,
18701,706,Somalia,,112,Maize (corn),2020,1.65,Transportation,Transport,,,,,,,,
18702,706,Somalia,,113,Rice,2020,3.13714,"Shelling, Threshing",,,,,,,,,
18703,706,Somalia,,113,Rice,2020,0.1,Storage,Farm,,,,,,,,
18704,706,Somalia,,113,Rice,2020,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
18705,706,Somalia,,113,Rice,2020,1.25,Transportation,Farm,,,,,,,,
18706,706,Somalia,,113,Rice,2020,2.5,Winnowing,Farm,,,,,,,,
18707,706,Somalia,,114,Sorghum,2020,3.6,"Shelling, Threshing",,,,,,,,,
18708,706,Somalia,,114,Sorghum,2020,1,Transportation,Transport,,,,,,,,
18709,706,Somalia,,114,Sorghum,2020,0.86185,Storage,Farm,,,,,,,,
